Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
pegasus.BitShuffleCoder,Class,6.0,6.0,7.0,3.0,36.0,6.0,30.0,2.0,1.0,2.0,2.0,0.0,,5.0,0.0,,,,0.0,0.0,5.0,5.0,0.0,2.0,0.0,3.0,,196.0,38.0,153.0,39.0,105.0,14.0,,,,104.0,137.0,38.0,102.0,,,,,,8.0,8.0,8.0,4.0,,1.0,4.0,,0.0,0.0,0.09,34,34,35,17
pegasus.BlockElem,Generic Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,,11.0,0.0,11.0,6.0,3.0,0.0,,,,7.0,8.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1,1,1,1
pegasus.ConCmpt,Public Class,2.0,2.0,2.0,1.0,27.0,5.0,20.0,1.0,2.0,25.0,25.0,0.0,,3.0,4.0,,,,7.0,12.0,10.0,10.0,0.0,0.0,5.0,5.0,,589.0,116.0,427.0,109.0,297.0,63.0,,,,253.0,325.0,110.0,248.0,,,,,,7.0,7.0,7.0,4.0,,2.0,3.0,,76.0,76.0,0.15,24,24,24,15
pegasus.ConCmpt.CombinerStage2,Public Static Class,7.0,7.0,7.0,3.0,37.0,5.0,32.0,1.0,2.0,9.0,9.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,40.0,5.0,35.0,7.0,21.0,1.0,,,,13.0,21.0,7.0,16.0,,,,,,7.0,7.0,7.0,3.0,,2.0,3.0,,0.0,0.0,0.03,7,7,7,3
pegasus.ConCmpt.MapStage1,Public Static Class,3.0,3.0,3.0,2.0,15.0,3.0,12.0,2.0,2.0,9.0,9.0,0.0,,0.0,0.0,,,,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,,39.0,8.0,31.0,8.0,21.0,5.0,,,,15.0,23.0,8.0,19.0,,,,,,6.0,6.0,6.0,3.0,,2.0,3.0,,33.0,33.0,0.16,7,7,7,4
pegasus.ConCmpt.MapStage2,Public Static Class,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,2.0,7.0,7.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10.0,1.0,8.0,3.0,2.0,1.0,,,,2.0,4.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.12,1,1,1,1
pegasus.ConCmpt.MapStage3,Public Static Class,2.0,2.0,2.0,1.0,10.0,2.0,8.0,0.0,2.0,6.0,6.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15.0,2.0,11.0,4.0,5.0,2.0,,,,4.0,7.0,4.0,5.0,,,,,,2.0,2.0,2.0,1.0,,2.0,1.0,,0.0,0.0,0.18,2,2,2,1
pegasus.ConCmpt.MapStage4,Public Static Class,1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,2.0,8.0,8.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10.0,1.0,9.0,4.0,3.0,0.0,,,,3.0,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.0,1,1,1,1
pegasus.ConCmpt.RedStage1,Public Static Class,4.0,4.0,4.0,1.0,22.0,3.0,19.0,1.0,2.0,11.0,11.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,,50.0,8.0,42.0,13.0,29.0,3.0,,,,21.0,31.0,13.0,23.0,,,,,,8.0,8.0,8.0,1.0,,2.0,3.0,,50.0,50.0,0.07,9,9,9,2
pegasus.ConCmpt.RedStage2,Public Static Class,7.0,7.0,7.0,1.0,43.0,6.0,37.0,3.0,2.0,9.0,9.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,46.0,6.0,40.0,11.0,26.0,3.0,,,,18.0,26.0,11.0,16.0,,,,,,7.0,7.0,7.0,1.0,,2.0,3.0,,0.0,0.0,0.07,7,7,7,1
