Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
com.google.common.truth.IterableSubject,Public Class,2.0,2.0,2.0,1.0,18.0,0.0,11.0,6.0,1.0,27.0,27.0,0.0,,1.0,2.0,,,,28.0,0.0,29.0,29.0,0.0,4.0,2.0,23.0,,1518,106,900,235,557,523,,,,277,488,199,369,,,,,,16.0,16.0,17.0,10.0,,2.0,4,,0.0,0.0,0.58,72,72,75,45
com.google.common.truth.IterableSubject.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,3,0,3,0,3,0,,,,0,1,1,0,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
com.google.common.truth.IterableSubject.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,3,0,3,0,3,0,,,,0,1,1,0,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
com.google.common.truth.IterableSubject.NotInOrder,Private Static Final Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,,17,2,14,7,4,1,,,,7,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.07,2,2,2,2
com.google.common.truth.IterableSubject.UsingCorrespondence,Public Static Generic Class,2.0,2.0,2.0,1.0,18.0,0.0,11.0,6.0,1.0,32.0,32.0,0.0,,0.0,0.0,,,,40.0,3.0,40.0,40.0,2.0,22.0,0.0,16.0,,908,58,536,146,328,317,,,,173,305,124,235,,,,,,8.0,8.0,8.0,6.0,,1.0,3,,65.0,47.0,0.59,102,102,108,66
com.google.common.truth.IterableSubject.UsingCorrespondence.Pairer,Private Final Class,4.0,4.0,4.0,2.0,19.0,1.0,15.0,2.0,1.0,7.0,7.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,,70,8,50,13,29,12,,,,19,37,16,27,,,,,,8.0,8.0,8.0,4.0,,1.0,3,,0.0,0.0,0.24,13,13,13,6
com.google.common.truth.IterableSubject.UsingCorrespondence.Pairing,Private Final Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,28,4,6,5,4,18,,,,4,5,5,4,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,3.0,0,0,0,0
com.google.common.truth.IterableSubject.isOrdered.(Anon_4),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1
com.google.common.truth.IterableSubject.isStrictlyOrdered.(Anon_3),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1
com.google.common.truth.SubjectUtils,Final Class,2.0,2.0,2.0,1.0,11.0,0.0,8.0,2.0,1.0,16.0,16.0,0.0,,17.0,1.0,,,,1.0,0.0,18.0,18.0,15.0,3.0,0.0,0.0,,225,21,149,38,91,55,,,,57,108,46,75,,,,,,5.0,5.0,5.0,5.0,,1.0,3,,0.0,0.0,0.37,45,45,45,27
