Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
com.frochr123.periodictasks.RefreshCameraThread,Public Class,2.0,2.0,3.0,2.0,15.0,1.0,12.0,1.0,1.0,5.0,5.0,0.0,,2.0,2.0,,,,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,97,8,55,8,23,34,,,,15,27,7,20,,,,,,6.0,6.0,6.0,5.0,,2.0,3,,0.0,0.0,0.62,11,11,12,10
com.t_oster.uicomponents.warnings.WarningPanel,Public Class,2.0,2.0,2.0,1.0,24.0,2.0,20.0,2.0,1.0,7.0,7.0,0.0,,0.0,2.0,,,,6.0,3.0,6.0,6.0,0.0,1.0,0.0,5.0,,189,22,129,16,77,39,,,,54,73,19,56,,,,,,4.0,4.0,4.0,3.0,,2.0,1,,38.0,33.0,0.3,13,13,13,10
com.t_oster.uicomponents.warnings.WarningPanel.addMessage.(Anon_1),Anonymous Class,2.0,2.0,2.0,1.0,11.0,0.0,11.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,0,12,0,8,0,,,,5,7,1,6,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1
com.t_oster.visicut.gui.MainView,Public Class,3.0,3.0,3.0,1.0,30.0,2.0,27.0,4.0,1.0,131.0,131.0,0.0,,1.0,1.0,,,,98.0,109.0,99.0,99.0,0.0,72.0,0.0,27.0,,3336,309,2865,384,1841,459,,,,1342,1780,481,1434,,,,,,15.0,15.0,20.0,10.0,,2.0,9,,97.0,92.0,0.16,307,304,365,148
com.t_oster.visicut.gui.MainView.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,7.0,7.0,0.0,,0.0,0.0,,,,7.0,0.0,7.0,26.0,0.0,0.0,0.0,7.0,,50,7,43,1,26,0,,,,12,20,8,12,,,,,,2.0,2.0,4.0,1.0,,2.0,1,,0.0,0.0,0.0,8,8,10,7
com.t_oster.visicut.gui.MainView.(Anon_9),Anonymous Class,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,0,8,1,4,0,,,,1,3,1,2,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1
com.t_oster.visicut.gui.MainView.MainView.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,8,0,8,0,6,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4
com.t_oster.visicut.gui.MainView.MainView.(Anon_3),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,1,5,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
com.t_oster.visicut.gui.MainView.MainView.(Anon_4),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,1,5,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
com.t_oster.visicut.gui.MainView.MainView.(Anon_5),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,1,5,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
com.t_oster.visicut.gui.MainView.MainView.(Anon_6),Anonymous Class,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,1,8,0,4,0,,,,1,4,2,2,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1
com.t_oster.visicut.gui.MainView.MainView.(Anon_7),Anonymous Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,7.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,,30,7,23,0,8,0,,,,1,8,7,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,7,7,7,7
com.t_oster.visicut.gui.MainView.MainView.(Anon_8),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
com.t_oster.visicut.gui.MainView.calculateTimeButtonActionPerformed.(Anon_63),Anonymous Class,2.0,2.0,2.0,1.0,17.0,0.0,17.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,19,1,18,0,11,0,,,,7,9,1,8,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1
