Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.lateralgm.components.GmMenuBar,Public Class,3.0,3.0,3.0,1.0,39.0,3.0,35.0,10.0,1.0,26.0,26.0,0.0,,1.0,2.0,,,,3.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,176.0,17.0,154.0,26.0,111.0,43.0,,,,99.0,118.0,28.0,106.0,,,,,,5.0,5.0,5.0,1.0,,2.0,3.0,,50.0,37.0,0.28,14,14,14,4
org.lateralgm.file.ProjectFile,Public Class,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,2.0,54.0,54.0,0.0,,5.0,26.0,,,,5.0,13.0,10.0,10.0,0.0,0.0,0.0,10.0,,340.0,40.0,293.0,121.0,167.0,7.0,,,,167.0,224.0,116.0,143.0,,,,,,6.0,6.0,6.0,1.0,,1.0,2.0,,91.0,91.0,0.02,22,22,22,10
org.lateralgm.file.ProjectFile.FormatFlavor,Public Static Class,2.0,1.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,1.0,7.0,,,,3.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,50.0,5.0,45.0,14.0,26.0,0.0,,,,20.0,26.0,14.0,18.0,,,,,,7.0,2.0,7.0,1.0,,1.0,1.0,,50.0,50.0,0.0,10,5,10,4
org.lateralgm.file.ProjectFile.ResourceMap,Public Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,1.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,26.0,4.0,22.0,8.0,5.0,0.0,,,,5.0,10.0,6.0,4.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.0,4,4,4,4
org.lateralgm.file.ProjectFile.SingletonResourceHolder,Public Static Generic Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,,14.0,2.0,12.0,4.0,2.0,0.0,,,,3.0,6.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,2,2,2,2
org.lateralgm.main.FileChooser,Public Class,3.0,3.0,3.0,2.0,20.0,0.0,18.0,1.0,1.0,39.0,39.0,0.0,,9.0,4.0,,,,12.0,7.0,21.0,21.0,1.0,3.0,0.0,17.0,,819.0,77.0,707.0,151.0,378.0,64.0,,,,301.0,466.0,157.0,354.0,,,,,,11.0,11.0,13.0,8.0,,1.0,3.0,,88.0,81.0,0.09,76,76,82,54
org.lateralgm.main.FileChooser.FileDropHandler,Public Static Abstract Class,3.0,3.0,5.0,3.0,16.0,0.0,13.0,2.0,1.0,13.0,13.0,1.0,,0.0,2.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,1.0,3.0,,74.0,7.0,60.0,13.0,29.0,8.0,,,,19.0,34.0,13.0,25.0,,,,,,10.0,10.0,13.0,10.0,,2.0,4.0,,0.0,0.0,0.13,15,15,20,15
org.lateralgm.main.FileChooser.FileViewUnion,Private Class,3.0,3.0,3.0,3.0,10.0,0.0,10.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,57.0,4.0,53.0,16.0,20.0,0.0,,,,15.0,36.0,16.0,25.0,,,,,,3.0,3.0,3.0,3.0,,2.0,2.0,,0.0,0.0,0.0,15,15,15,15
org.lateralgm.main.FileChooser.FilterUnion,Public Static Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,,34.0,5.0,29.0,9.0,9.0,1.0,,,,7.0,18.0,9.0,10.0,,,,,,3.0,3.0,3.0,3.0,,2.0,2.0,,40.0,19.0,0.03,8,8,8,7
org.lateralgm.main.FileChooser.LGMDropHandler,Public Class,5.0,5.0,6.0,5.0,18.0,0.0,18.0,1.0,1.0,5.0,5.0,0.0,,0.0,1.0,,,,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,,23.0,1.0,22.0,5.0,12.0,1.0,,,,10.0,16.0,5.0,13.0,,,,,,5.0,5.0,6.0,5.0,,3.0,1.0,,0.0,0.0,0.05,5,5,6,5
